"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+4.15000000000E+008, +1.66003885946E+001, +0.00000000000E+000
+4.15625000000E+008, +1.65637908272E+001, +0.00000000000E+000
+4.16250000000E+008, +1.66002378506E+001, +0.00000000000E+000
+4.16875000000E+008, +1.65559742125E+001, +0.00000000000E+000
+4.17500000000E+008, +1.65025077355E+001, +0.00000000000E+000
+4.18125000000E+008, +1.64906058779E+001, +0.00000000000E+000
+4.18750000000E+008, +1.65408202160E+001, +0.00000000000E+000
+4.19375000000E+008, +1.64808766803E+001, +0.00000000000E+000
+4.20000000000E+008, +1.64570105445E+001, +0.00000000000E+000
+4.20625000000E+008, +1.65027837305E+001, +0.00000000000E+000
+4.21250000000E+008, +1.64088612187E+001, +0.00000000000E+000
+4.21875000000E+008, +1.64319863224E+001, +0.00000000000E+000
+4.22500000000E+008, +1.64575759933E+001, +0.00000000000E+000
+4.23125000000E+008, +1.63945508350E+001, +0.00000000000E+000
+4.23750000000E+008, +1.64368945803E+001, +0.00000000000E+000
+4.24375000000E+008, +1.63954789751E+001, +0.00000000000E+000
+4.25000000000E+008, +1.64315048746E+001, +0.00000000000E+000
+4.25625000000E+008, +1.64303851007E+001, +0.00000000000E+000
+4.26250000000E+008, +1.64137394653E+001, +0.00000000000E+000
+4.26875000000E+008, +1.63477005246E+001, +0.00000000000E+000
+4.27500000000E+008, +1.63783737232E+001, +0.00000000000E+000
+4.28125000000E+008, +1.62958839664E+001, +0.00000000000E+000
+4.28750000000E+008, +1.62742537236E+001, +0.00000000000E+000
+4.29375000000E+008, +1.63156784141E+001, +0.00000000000E+000
+4.30000000000E+008, +1.63258098775E+001, +0.00000000000E+000
+4.30625000000E+008, +1.62224251344E+001, +0.00000000000E+000
+4.31250000000E+008, +1.62745360879E+001, +0.00000000000E+000
+4.31875000000E+008, +1.62761323396E+001, +0.00000000000E+000
+4.32500000000E+008, +1.63267767445E+001, +0.00000000000E+000
+4.33125000000E+008, +1.62032763906E+001, +0.00000000000E+000
+4.33750000000E+008, +1.62067663604E+001, +0.00000000000E+000
+4.34375000000E+008, +1.62101217325E+001, +0.00000000000E+000
+4.35000000000E+008, +1.61871725043E+001, +0.00000000000E+000
+4.35625000000E+008, +1.61902850308E+001, +0.00000000000E+000
+4.36250000000E+008, +1.61871391239E+001, +0.00000000000E+000
+4.36875000000E+008, +1.61702070911E+001, +0.00000000000E+000
+4.37500000000E+008, +1.61721392991E+001, +0.00000000000E+000
+4.38125000000E+008, +1.61568743085E+001, +0.00000000000E+000
+4.38750000000E+008, +1.61826357643E+001, +0.00000000000E+000
+4.39375000000E+008, +1.60782236878E+001, +0.00000000000E+000
+4.40000000000E+008, +1.61526910326E+001, +0.00000000000E+000
+4.40625000000E+008, +1.60313331677E+001, +0.00000000000E+000
+4.41250000000E+008, +1.61031299668E+001, +0.00000000000E+000
+4.41875000000E+008, +1.60059254641E+001, +0.00000000000E+000
+4.42500000000E+008, +1.60482840094E+001, +0.00000000000E+000
+4.43125000000E+008, +1.59765845115E+001, +0.00000000000E+000
+4.43750000000E+008, +1.60155189330E+001, +0.00000000000E+000
+4.44375000000E+008, +1.60301282838E+001, +0.00000000000E+000
+4.45000000000E+008, +1.60400105147E+001, +0.00000000000E+000
+4.45625000000E+008, +1.59848881562E+001, +0.00000000000E+000
+4.46250000000E+008, +1.59588573642E+001, +0.00000000000E+000
+4.46875000000E+008, +1.59514545254E+001, +0.00000000000E+000
+4.47500000000E+008, +1.59614793132E+001, +0.00000000000E+000
+4.48125000000E+008, +1.59048200670E+001, +0.00000000000E+000
+4.48750000000E+008, +1.59200740155E+001, +0.00000000000E+000
+4.49375000000E+008, +1.59348319234E+001, +0.00000000000E+000
+4.50000000000E+008, +1.59462243274E+001, +0.00000000000E+000
+4.50625000000E+008, +1.58904289510E+001, +0.00000000000E+000
+4.51250000000E+008, +1.58354167223E+001, +0.00000000000E+000
+4.51875000000E+008, +1.58697928718E+001, +0.00000000000E+000
+4.52500000000E+008, +1.58242773241E+001, +0.00000000000E+000
+4.53125000000E+008, +1.58503998989E+001, +0.00000000000E+000
+4.53750000000E+008, +1.58482044623E+001, +0.00000000000E+000
+4.54375000000E+008, +1.57814946921E+001, +0.00000000000E+000
+4.55000000000E+008, +1.58313640126E+001, +0.00000000000E+000
+4.55625000000E+008, +1.57478208253E+001, +0.00000000000E+000
+4.56250000000E+008, +1.57437484619E+001, +0.00000000000E+000
+4.56875000000E+008, +1.57597158960E+001, +0.00000000000E+000
+4.57500000000E+008, +1.57429381449E+001, +0.00000000000E+000
+4.58125000000E+008, +1.57036344649E+001, +0.00000000000E+000
+4.58750000000E+008, +1.56861260138E+001, +0.00000000000E+000
+4.59375000000E+008, +1.57241316053E+001, +0.00000000000E+000
+4.60000000000E+008, +1.56816885583E+001, +0.00000000000E+000
+4.60625000000E+008, +1.57503104436E+001, +0.00000000000E+000
+4.61250000000E+008, +1.56683775327E+001, +0.00000000000E+000
+4.61875000000E+008, +1.56489102465E+001, +0.00000000000E+000
+4.62500000000E+008, +1.56314249474E+001, +0.00000000000E+000
+4.63125000000E+008, +1.55802842449E+001, +0.00000000000E+000
+4.63750000000E+008, +1.56305484020E+001, +0.00000000000E+000
