"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.76875000000E+008, -1.81582197417E-001, +0.00000000000E+000
+3.77500000000E+008, -1.83145479478E-001, +0.00000000000E+000
+3.78125000000E+008, -1.83397753969E-001, +0.00000000000E+000
+3.78750000000E+008, -1.84687360547E-001, +0.00000000000E+000
+3.79375000000E+008, -1.85426901632E-001, +0.00000000000E+000
+3.80000000000E+008, -1.83554994110E-001, +0.00000000000E+000
+3.80625000000E+008, -1.85723530298E-001, +0.00000000000E+000
+3.81250000000E+008, -1.86016756355E-001, +0.00000000000E+000
+3.81875000000E+008, -1.89596346149E-001, +0.00000000000E+000
+3.82500000000E+008, -1.86312246070E-001, +0.00000000000E+000
+3.83125000000E+008, -1.86795947396E-001, +0.00000000000E+000
+3.83750000000E+008, -1.89959129987E-001, +0.00000000000E+000
+3.84375000000E+008, -1.89052866016E-001, +0.00000000000E+000
+3.85000000000E+008, -1.88908813453E-001, +0.00000000000E+000
+3.85625000000E+008, -1.87833421217E-001, +0.00000000000E+000
+3.86250000000E+008, -1.90871112668E-001, +0.00000000000E+000
+3.86875000000E+008, -1.90148830624E-001, +0.00000000000E+000
+3.87500000000E+008, -1.90043446105E-001, +0.00000000000E+000
+3.88125000000E+008, -1.92225130368E-001, +0.00000000000E+000
+3.88750000000E+008, -1.92554611771E-001, +0.00000000000E+000
+3.89375000000E+008, -1.90531476827E-001, +0.00000000000E+000
+3.90000000000E+008, -1.92972033182E-001, +0.00000000000E+000
+3.90625000000E+008, -1.93909593935E-001, +0.00000000000E+000
+3.91250000000E+008, -1.92674864949E-001, +0.00000000000E+000
+3.91875000000E+008, -1.94881336596E-001, +0.00000000000E+000
+3.92500000000E+008, -1.93427776499E-001, +0.00000000000E+000
+3.93125000000E+008, -1.94674740790E-001, +0.00000000000E+000
+3.93750000000E+008, -1.96422910724E-001, +0.00000000000E+000
+3.94375000000E+008, -1.94951265098E-001, +0.00000000000E+000
+3.95000000000E+008, -1.96476398741E-001, +0.00000000000E+000
+3.95625000000E+008, -1.97661428900E-001, +0.00000000000E+000
+3.96250000000E+008, -1.98853063158E-001, +0.00000000000E+000
+3.96875000000E+008, -1.96260863488E-001, +0.00000000000E+000
+3.97500000000E+008, -1.98282483327E-001, +0.00000000000E+000
+3.98125000000E+008, -1.97905382811E-001, +0.00000000000E+000
+3.98750000000E+008, -1.98941144413E-001, +0.00000000000E+000
+3.99375000000E+008, -1.99696285704E-001, +0.00000000000E+000
+4.00000000000E+008, -2.01423235035E-001, +0.00000000000E+000
+4.00625000000E+008, -2.00166657720E-001, +0.00000000000E+000
+4.01250000000E+008, -2.01487367262E-001, +0.00000000000E+000
+4.01875000000E+008, -2.01937162022E-001, +0.00000000000E+000
+4.02500000000E+008, -2.03223420327E-001, +0.00000000000E+000
+4.03125000000E+008, -2.03602568333E-001, +0.00000000000E+000
+4.03750000000E+008, -2.01895197849E-001, +0.00000000000E+000
+4.04375000000E+008, -2.03475425834E-001, +0.00000000000E+000
+4.05000000000E+008, -2.06205726238E-001, +0.00000000000E+000
+4.05625000000E+008, -2.06506540663E-001, +0.00000000000E+000
+4.06250000000E+008, -2.04006396096E-001, +0.00000000000E+000
+4.06875000000E+008, -2.03500936403E-001, +0.00000000000E+000
+4.07500000000E+008, -2.03875365615E-001, +0.00000000000E+000
+4.08125000000E+008, -2.06532496367E-001, +0.00000000000E+000
+4.08750000000E+008, -2.07225560674E-001, +0.00000000000E+000
+4.09375000000E+008, -2.05196376920E-001, +0.00000000000E+000
+4.10000000000E+008, -2.09270426181E-001, +0.00000000000E+000
+4.10625000000E+008, -2.08382608945E-001, +0.00000000000E+000
+4.11250000000E+008, -2.10532929036E-001, +0.00000000000E+000
+4.11875000000E+008, -2.07493386911E-001, +0.00000000000E+000
+4.12500000000E+008, -2.09839683634E-001, +0.00000000000E+000
+4.13125000000E+008, -2.10059233420E-001, +0.00000000000E+000
+4.13750000000E+008, -2.09904070346E-001, +0.00000000000E+000
+4.14375000000E+008, -2.11395699929E-001, +0.00000000000E+000
+4.15000000000E+008, -2.10428323108E-001, +0.00000000000E+000
+4.15625000000E+008, -2.11794930325E-001, +0.00000000000E+000
+4.16250000000E+008, -2.12409198431E-001, +0.00000000000E+000
+4.16875000000E+008, -2.11056384003E-001, +0.00000000000E+000
+4.17500000000E+008, -2.14586899752E-001, +0.00000000000E+000
+4.18125000000E+008, -2.14531670414E-001, +0.00000000000E+000
+4.18750000000E+008, -2.13677316869E-001, +0.00000000000E+000
+4.19375000000E+008, -2.14105778042E-001, +0.00000000000E+000
+4.20000000000E+008, -2.13541253996E-001, +0.00000000000E+000
+4.20625000000E+008, -2.16424109437E-001, +0.00000000000E+000
+4.21250000000E+008, -2.16676306022E-001, +0.00000000000E+000
+4.21875000000E+008, -2.16182999344E-001, +0.00000000000E+000
+4.22500000000E+008, -2.17295697797E-001, +0.00000000000E+000
+4.23125000000E+008, -2.18413623040E-001, +0.00000000000E+000
+4.23750000000E+008, -2.19048429648E-001, +0.00000000000E+000
+4.24375000000E+008, -2.20199068831E-001, +0.00000000000E+000
+4.25000000000E+008, -2.17067270680E-001, +0.00000000000E+000
+4.25625000000E+008, -2.20997287336E-001, +0.00000000000E+000
+4.26250000000E+008, -2.19829007296E-001, +0.00000000000E+000
+4.26875000000E+008, -2.18987576900E-001, +0.00000000000E+000
+4.27500000000E+008, -2.23301644946E-001, +0.00000000000E+000
+4.28125000000E+008, -2.23021163910E-001, +0.00000000000E+000
+4.28750000000E+008, -2.21249914614E-001, +0.00000000000E+000
+4.29375000000E+008, -2.23151477548E-001, +0.00000000000E+000
+4.30000000000E+008, -2.22605926352E-001, +0.00000000000E+000
+4.30625000000E+008, -2.21942246729E-001, +0.00000000000E+000
+4.31250000000E+008, -2.23946146215E-001, +0.00000000000E+000
+4.31875000000E+008, -2.24022880535E-001, +0.00000000000E+000
+4.32500000000E+008, -2.27228402560E-001, +0.00000000000E+000
